,Order Id,Company Id,Company Name,Date,Order Value,Converted
241,SKCU5DZCO0X6STX0,TAW7IY2L2IKUCCGC,Priestly Item-Categories,20-01-2018,9001,0
242,N7VO0G3FCUHN1DOK,TAW7IY2L2IKUCCGC,Priestly Item-Categories,06-10-2015,711,0
243,L0N408YQ5QWWECST,TAW7IY2L2IKUCCGC,Priestly Item-Categories,06-07-2015,1961,0
244,L0ANPFOCXB559AUQ,TAW7IY2L2IKUCCGC,Priestly Item-Categories,15-09-2016,4802,1
245,T0584YY2M13PLU1R,TAW7IY2L2IKUCCGC,Priestly Item-Categories,12-05-2017,8606,0
246,NF1HZ2S7ES4UPUSW,TAW7IY2L2IKUCCGC,Priestly Item-Categories,19-03-2016,3898,0
247,GBDXUHDI38G5FYPZ,TAW7IY2L2IKUCCGC,Priestly Item-Categories,02-10-2018,6224,0
248,08ED30RUYOG50EXB,TAW7IY2L2IKUCCGC,Priestly Item-Categories,16-02-2016,2710,0
249,RG249729KT2X4418,TAW7IY2L2IKUCCGC,Priestly Item-Categories,15-11-2016,9500,0
250,BXER6NI805VO9NB4,TAW7IY2L2IKUCCGC,Priestly Item-Categories,31-10-2018,3086,0
251,B694NA2M7NJXRAUV,TAW7IY2L2IKUCCGC,Priestly Item-Categories,21-04-2016,628,0
252,IFWFCKR8TRAGCLSN,TAW7IY2L2IKUCCGC,Priestly Item-Categories,03-09-2015,5201,0
253,X2L03IP73K1Z1E73,TAW7IY2L2IKUCCGC,Priestly Item-Categories,07-04-2018,9777,0
254,MCPFDC67TXWEM3YE,TAW7IY2L2IKUCCGC,Priestly Item-Categories,27-11-2014,9669,0
255,XDI8LZYQLYM1IVLS,TAW7IY2L2IKUCCGC,Priestly Item-Categories,01-01-2018,6806,0
256,KVYHY3R6LGHEASQD,TAW7IY2L2IKUCCGC,Priestly Item-Categories,13-01-2017,4169,0
257,C9YK3ZJ1UXQF3EVT,NUQS9SHQH6IU92V8,Paleocortical Boatloads,31-05-2015,3205,1
258,CW1NWMRNACRZU9LD,NUQS9SHQH6IU92V8,Paleocortical Boatloads,26-03-2016,3213,0
259,AYY9PCZUJO3O4WEY,NUQS9SHQH6IU92V8,Paleocortical Boatloads,02-03-2016,1334,0
260,XMIIBIZ3TNASFQAO,NUQS9SHQH6IU92V8,Paleocortical Boatloads,10-04-2016,473,0
261,PSIF6GVMSLM2MYD2,NUQS9SHQH6IU92V8,Paleocortical Boatloads,28-11-2016,2191,1
262,1E6NS6IM1UW4DK9T,NUQS9SHQH6IU92V8,Paleocortical Boatloads,03-08-2016,6016,0
263,SN05KOIHQG501JSG,NUQS9SHQH6IU92V8,Paleocortical Boatloads,14-03-2016,3131,1
264,EZAF7VULQYUPEJ9E,NUQS9SHQH6IU92V8,Paleocortical Boatloads,19-12-2018,399,0
265,TQZ0SRSQDMDYJGIB,NUQS9SHQH6IU92V8,Paleocortical Boatloads,16-10-2018,198,0
266,Z2OJ4S441SRGNRXX,NUQS9SHQH6IU92V8,Paleocortical Boatloads,22-11-2017,5380,0
267,26GUMPD6ZYA6WWQX,NUQS9SHQH6IU92V8,Paleocortical Boatloads,07-03-2017,376,0
268,WYPN9M9H6O01E7Q9,NUQS9SHQH6IU92V8,Paleocortical Boatloads,13-12-2014,1525,0
269,6SH3S27UW3ANE2N5,NUQS9SHQH6IU92V8,Paleocortical Boatloads,27-09-2018,5400,0
270,S8NO361OIWPHFNWU,NUQS9SHQH6IU92V8,Paleocortical Boatloads,27-10-2017,8039,0
271,RBUGYYU8SSUWLTDK,NUQS9SHQH6IU92V8,Paleocortical Boatloads,01-06-2016,8975,0
272,2P2FA216PELC1IPD,NUQS9SHQH6IU92V8,Paleocortical Boatloads,04-05-2017,4330,1
273,VAV8BIAQX7D3SI4F,NUQS9SHQH6IU92V8,Paleocortical Boatloads,11-01-2017,9157,0
274,Q7C16LWLFP0DKAFG,NUQS9SHQH6IU92V8,Paleocortical Boatloads,20-10-2016,2730,0
275,0CD1BR7HEILGQI67,NUQS9SHQH6IU92V8,Paleocortical Boatloads,26-08-2016,8878,0
276,ZRP44ZI0JZJ6YJH0,PQ79N68UEQ9FFCPU,Editorial Paintbrush,20-10-2016,7412,1
277,GFBLCUWJH23U3DAL,PQ79N68UEQ9FFCPU,Editorial Paintbrush,19-01-2018,5273,0
278,9EPT44W4A03QRFGP,PQ79N68UEQ9FFCPU,Editorial Paintbrush,19-07-2015,1902,1
279,11K0DZUPHJ64FX4B,PQ79N68UEQ9FFCPU,Editorial Paintbrush,23-07-2014,8951,0
280,UI3A45ACMR0LYM1N,PQ79N68UEQ9FFCPU,Editorial Paintbrush,10-09-2017,6436,1
281,OXX1WA2USIYH69SU,PQ79N68UEQ9FFCPU,Editorial Paintbrush,01-09-2018,1647,0
282,IRMI0DSQ0D63T6JP,PQ79N68UEQ9FFCPU,Editorial Paintbrush,29-12-2015,9258,0
283,7JAKJVWML04M7P6M,PQ79N68UEQ9FFCPU,Editorial Paintbrush,12-07-2015,8307,0
284,3ZP4NM8C92BM99EP,PQ79N68UEQ9FFCPU,Editorial Paintbrush,11-04-2015,9306,0
285,I3PHYA05IVXIQMYM,PQ79N68UEQ9FFCPU,Editorial Paintbrush,22-08-2018,6464,0
286,MPQHXFTZGOI68QRM,PQ79N68UEQ9FFCPU,Editorial Paintbrush,16-08-2017,7544,0
287,3EPFXQZG2Z7UQL6I,PQ79N68UEQ9FFCPU,Editorial Paintbrush,16-05-2016,4633,1
288,UZXP6F2RJC2MFNGN,PQ79N68UEQ9FFCPU,Editorial Paintbrush,11-12-2014,6384,0
289,VA21RPHKRXPA7Z6G,PQ79N68UEQ9FFCPU,Editorial Paintbrush,13-11-2015,997,0
290,VZ24PELY5HVNXT1D,PQ79N68UEQ9FFCPU,Editorial Paintbrush,24-12-2015,263,1
291,F7BV665ZKMMG3OIW,93DU98KT3NZCOW58,Victorian Aim,09-04-2018,8698,0
292,ZTZ112TP2OS71ECZ,93DU98KT3NZCOW58,Victorian Aim,22-09-2017,4222,0
293,DXNX6ATOF92U0N3I,93DU98KT3NZCOW58,Victorian Aim,09-01-2017,8572,0
294,AW6QVY220YVT9AZG,93DU98KT3NZCOW58,Victorian Aim,25-10-2015,6438,0
295,0SU27Q8GKWLPA527,93DU98KT3NZCOW58,Victorian Aim,20-12-2017,3083,0
296,91T8A0W5OFCTCXJJ,93DU98KT3NZCOW58,Victorian Aim,04-08-2018,8500,0
297,UX718KXCGGIIW4BJ,93DU98KT3NZCOW58,Victorian Aim,11-01-2014,3979,1
298,DZFOATWANU3ED7AJ,93DU98KT3NZCOW58,Victorian Aim,05-01-2016,9377,1
299,UG0280IDONLPXNUL,93DU98KT3NZCOW58,Victorian Aim,07-02-2014,5733,1
300,GGYMGFWO02V8ACJW,93DU98KT3NZCOW58,Victorian Aim,04-10-2017,3482,0
301,NDTIIPOH18OM1OI3,93DU98KT3NZCOW58,Victorian Aim,16-06-2014,6772,1
302,FR1E7KLRFM68RXIX,93DU98KT3NZCOW58,Victorian Aim,24-05-2016,8142,0
303,YVOTFYCKNHOE3ACH,93DU98KT3NZCOW58,Victorian Aim,12-05-2014,450,0
304,8GEKZMQRLCHS5588,93DU98KT3NZCOW58,Victorian Aim,08-03-2014,2500,0
305,J5ZDGO8GW19BH4IG,93DU98KT3NZCOW58,Victorian Aim,02-01-2018,8821,0
306,D40XU02TAQBETTEI,93DU98KT3NZCOW58,Victorian Aim,30-03-2015,8689,1
307,BDZXTN9SP1FE913C,93DU98KT3NZCOW58,Victorian Aim,06-08-2014,5303,0
308,TLOM9MYKZTPPQX4Q,93DU98KT3NZCOW58,Victorian Aim,12-11-2015,8100,0
309,WJZ6EUGNG7SXIOIS,93DU98KT3NZCOW58,Victorian Aim,29-04-2014,1345,0
310,7H3C3HVWWQ44UI3T,93DU98KT3NZCOW58,Victorian Aim,11-08-2016,1714,0
311,RWU7GWT08TQQV7AZ,93DU98KT3NZCOW58,Victorian Aim,27-04-2016,9739,0
312,TE0500JCPZUSWZZA,93DU98KT3NZCOW58,Victorian Aim,05-04-2015,2065,0
313,WPLI95GWCIZX4CCH,93DU98KT3NZCOW58,Victorian Aim,24-11-2014,6920,0
314,71NAMLVMEQSS3CJX,HYENPHTT6GZ7O2WY,Atune Endowment,04-11-2016,4684,0
315,BIJ2G4D01OIFSQRP,HYENPHTT6GZ7O2WY,Atune Endowment,28-08-2018,3071,0
316,KZREEGLWIFZSE2BL,HYENPHTT6GZ7O2WY,Atune Endowment,16-07-2015,9206,0
317,XEB7374NHBQM2GHX,HYENPHTT6GZ7O2WY,Atune Endowment,18-02-2017,7286,1
318,M3SEW0N0DN2NCLZF,HYENPHTT6GZ7O2WY,Atune Endowment,14-07-2014,8588,0
319,NZ0ACGW0D7Z1LUJS,HYENPHTT6GZ7O2WY,Atune Endowment,08-11-2018,6190,0
320,WFPGIJ5FWVUR0MDD,HYENPHTT6GZ7O2WY,Atune Endowment,24-04-2015,1676,0
321,4HXVHUHVCX5NLJBL,HYENPHTT6GZ7O2WY,Atune Endowment,05-06-2014,244,0
322,5UEVA18TR6R27B6S,HYENPHTT6GZ7O2WY,Atune Endowment,25-01-2015,2746,0
323,QMXPALMHBL805KH7,HYENPHTT6GZ7O2WY,Atune Endowment,23-03-2017,1595,0
324,9V2S834CCYVKT0L1,HYENPHTT6GZ7O2WY,Atune Endowment,09-02-2017,2980,0
325,29PGKTVH9XILX9R0,HYENPHTT6GZ7O2WY,Atune Endowment,28-05-2017,8427,0
326,OULJIDK8HJ36P760,HYENPHTT6GZ7O2WY,Atune Endowment,08-09-2018,9136,0
327,S6NZ55771929OQBP,HYENPHTT6GZ7O2WY,Atune Endowment,26-10-2014,7917,0
328,53EB09BFE5K0WYVO,HYENPHTT6GZ7O2WY,Atune Endowment,29-12-2016,2157,0
329,S51BMB1QC3NDWZOJ,HYENPHTT6GZ7O2WY,Atune Endowment,13-11-2014,4343,0
330,3YV5Z6O0M7AREQU0,HYENPHTT6GZ7O2WY,Atune Endowment,14-03-2018,3930,1
331,0PLRQ71FXIC0941O,HYENPHTT6GZ7O2WY,Atune Endowment,07-04-2016,8632,0
332,KAA08VEKBKWFS0D3,BQMPJF0W2Z2E0PEW,Industrial Opinions,12-04-2018,3296,0
333,V6G3EYLGJDF5G2B1,BQMPJF0W2Z2E0PEW,Industrial Opinions,29-06-2018,7400,0
334,URWK5DN1BMKWFLIQ,BQMPJF0W2Z2E0PEW,Industrial Opinions,11-10-2017,6883,0
335,CPGAVOUWDG36PWWM,BQMPJF0W2Z2E0PEW,Industrial Opinions,26-03-2014,2466,1
336,LDAA14H3QIBJQVK1,BQMPJF0W2Z2E0PEW,Industrial Opinions,08-05-2017,9240,0
337,TQONO1SYLK1V2F0B,BQMPJF0W2Z2E0PEW,Industrial Opinions,22-07-2015,9579,0
338,KLKZ6MPNS3NZVEZ4,BQMPJF0W2Z2E0PEW,Industrial Opinions,29-09-2017,6829,0
339,QDNH0NULETR5SDJV,BQMPJF0W2Z2E0PEW,Industrial Opinions,02-02-2017,9281,1
340,GPS31TNFE6T7J1H7,BQMPJF0W2Z2E0PEW,Industrial Opinions,21-10-2015,4379,0
341,JFUZ66U54ZS5076P,BQMPJF0W2Z2E0PEW,Industrial Opinions,09-03-2016,5144,0
342,FDUTT6RCAL9APFR5,BQMPJF0W2Z2E0PEW,Industrial Opinions,02-05-2017,9314,1
343,C1CJ4ITF3TTS458O,BQMPJF0W2Z2E0PEW,Industrial Opinions,15-11-2015,7263,0
344,I40791TIAER3NBC2,BQMPJF0W2Z2E0PEW,Industrial Opinions,19-09-2018,9011,0
345,F51XSDIV1RVNK482,BQMPJF0W2Z2E0PEW,Industrial Opinions,17-11-2018,6572,0
346,PMZY3CZE4VJT7CX7,BQMPJF0W2Z2E0PEW,Industrial Opinions,18-01-2016,9122,0
347,YBHRCXHUJSBOWN10,BQMPJF0W2Z2E0PEW,Industrial Opinions,11-03-2017,8935,0
348,3WKQD01GDWFQOW0K,BQMPJF0W2Z2E0PEW,Industrial Opinions,06-02-2017,9109,0
349,V8RFHUJKSGT0TT7F,BQMPJF0W2Z2E0PEW,Industrial Opinions,04-01-2018,6547,0
350,6HOP2Y4ORNK6HW4D,BQMPJF0W2Z2E0PEW,Industrial Opinions,23-11-2016,3857,0
351,JNKFETHVQKE3IQ2U,BQMPJF0W2Z2E0PEW,Industrial Opinions,11-08-2018,8912,0
352,JAKXO7DETNMJ5F26,R7ID6873ITH6GCLJ,Regional Art,03-08-2016,237,0
353,5Z32Q1TT63WCZCFN,R7ID6873ITH6GCLJ,Regional Art,30-04-2014,2177,0
354,SG30RH32SCZVB4QX,R7ID6873ITH6GCLJ,Regional Art,17-12-2016,3499,0
355,7UYTEW7Y2RM5WTC4,R7ID6873ITH6GCLJ,Regional Art,06-08-2014,4001,1
356,DD2IHOQY48MN2QE9,R7ID6873ITH6GCLJ,Regional Art,17-04-2018,5447,0
357,WLIFQDA4UHKJUTTG,R7ID6873ITH6GCLJ,Regional Art,13-01-2016,3993,1
358,1P4AZL0XM5YPZJ36,R7ID6873ITH6GCLJ,Regional Art,29-03-2015,1190,1
359,JYLA8KIOP45689EU,R7ID6873ITH6GCLJ,Regional Art,23-08-2018,547,0
360,R78OBUWCXSWBAM2F,R7ID6873ITH6GCLJ,Regional Art,29-03-2017,9413,0
361,GT2HK4BBK3GSPQPX,R7ID6873ITH6GCLJ,Regional Art,05-06-2016,5736,0
362,B5CRUQ2YRC9CZT78,R7ID6873ITH6GCLJ,Regional Art,15-04-2017,5987,0
363,I87WFIDOTQ1296DH,R7ID6873ITH6GCLJ,Regional Art,15-12-2017,8791,0
364,KVY5QRZLUQXTPP1M,R7ID6873ITH6GCLJ,Regional Art,16-06-2015,2230,0
365,XQA2GHLAN4H6EA90,R7ID6873ITH6GCLJ,Regional Art,22-10-2016,5714,1
366,A7HECMFF6VJBUSVF,R7ID6873ITH6GCLJ,Regional Art,23-06-2016,1339,0
367,Z1AWJAE0YEIUMDFS,R7ID6873ITH6GCLJ,Regional Art,20-07-2014,9764,0
368,2JTIWB2HF586ISEU,R7ID6873ITH6GCLJ,Regional Art,18-10-2018,5182,0
369,WK661VRF4WCKOKYV,R7ID6873ITH6GCLJ,Regional Art,18-07-2014,4324,0
370,564QVHWL6GZIEALQ,R7ID6873ITH6GCLJ,Regional Art,03-01-2015,2934,0
371,E4FXQ6P8K092R3JP,R7ID6873ITH6GCLJ,Regional Art,11-11-2017,2752,0
372,Y16LFXHYDNKF9P54,R7ID6873ITH6GCLJ,Regional Art,29-09-2015,7920,0
373,8JY9QMI1MGIJLL3X,R7ID6873ITH6GCLJ,Regional Art,14-06-2014,9398,0
374,IMYLLB3A4R78Z57Z,W2X6NP1JBOKWCO33,Fantastic Re-Enactments,08-08-2018,4271,0
375,OA780VCA8Q1YHNOS,W2X6NP1JBOKWCO33,Fantastic Re-Enactments,16-06-2016,4006,0
376,Y44SY58MUZYAIKWN,W2X6NP1JBOKWCO33,Fantastic Re-Enactments,12-05-2016,7023,0
377,NAMZXI2BE0NQB03R,W2X6NP1JBOKWCO33,Fantastic Re-Enactments,08-10-2016,2751,0
378,H2S305U979OBZ76H,W2X6NP1JBOKWCO33,Fantastic Re-Enactments,19-02-2016,4178,1
379,IZS4GGVCCETVY3KO,W2X6NP1JBOKWCO33,Fantastic Re-Enactments,11-12-2016,5878,0
380,DFMYU5P6BBMWP4HU,W2X6NP1JBOKWCO33,Fantastic Re-Enactments,16-12-2017,1505,0
381,R5RROQZEHSVU7JWT,W2X6NP1JBOKWCO33,Fantastic Re-Enactments,02-06-2014,6239,0
382,FMJ7WZ2IYQFQ45ZR,W2X6NP1JBOKWCO33,Fantastic Re-Enactments,06-08-2016,9198,0
383,2FRKZX687UELCO16,W2X6NP1JBOKWCO33,Fantastic Re-Enactments,15-12-2017,5687,1
384,9Z84FT8IUD4JCRZ7,W2X6NP1JBOKWCO33,Fantastic Re-Enactments,22-03-2014,2253,1
385,2XUZ0WI63RZZYPWU,W2X6NP1JBOKWCO33,Fantastic Re-Enactments,19-07-2014,9154,0
386,HL9789A3WQYQ9M2B,D459BZ8Z7N1KAFGU,Infamous Inoculation,29-03-2017,5100,0
387,OBDUU0I7XDOQG9T9,D459BZ8Z7N1KAFGU,Infamous Inoculation,29-07-2015,4281,1
388,UYL9IOR2OEYN7XNA,D459BZ8Z7N1KAFGU,Infamous Inoculation,14-06-2017,1052,0
389,N8ZC2ZAL8UW0I1LT,D459BZ8Z7N1KAFGU,Infamous Inoculation,08-09-2017,286,0
390,G67P7CDJV8V34PYU,D459BZ8Z7N1KAFGU,Infamous Inoculation,09-08-2015,5661,0
391,V9PT6M2N3XOH7RKG,D459BZ8Z7N1KAFGU,Infamous Inoculation,11-09-2014,1067,0
392,BQ5VSF3JACQW960R,D459BZ8Z7N1KAFGU,Infamous Inoculation,12-01-2014,2779,0
393,UAAH8C3JD78XG0E3,D459BZ8Z7N1KAFGU,Infamous Inoculation,03-03-2016,4862,1
394,2R5QKLGPXOI2D72N,D459BZ8Z7N1KAFGU,Infamous Inoculation,13-06-2017,4604,0
395,HNZR8KHUXQYRCNLC,D459BZ8Z7N1KAFGU,Infamous Inoculation,27-12-2014,5815,0
396,A8O3Q4KLOFAA2V68,D459BZ8Z7N1KAFGU,Infamous Inoculation,21-11-2018,7328,0
397,9FURHM6R6V0RHY3N,D459BZ8Z7N1KAFGU,Infamous Inoculation,11-10-2015,1150,1
398,G9CABRA0OOKCB5D1,D459BZ8Z7N1KAFGU,Infamous Inoculation,08-05-2018,1298,0
399,XSWWIDD5YEP0GEW9,D459BZ8Z7N1KAFGU,Infamous Inoculation,17-09-2017,210,0
400,XEPJWBRM7XJJC59W,D459BZ8Z7N1KAFGU,Infamous Inoculation,02-07-2017,4564,0
401,3H0L9J3HCNXCLB5A,D459BZ8Z7N1KAFGU,Infamous Inoculation,03-03-2014,5043,0
402,M2CHPQU5JS079QZB,D459BZ8Z7N1KAFGU,Infamous Inoculation,19-06-2015,2025,0
403,KKEXRRGRD0TSHLME,D459BZ8Z7N1KAFGU,Infamous Inoculation,04-03-2014,6848,1
404,4G2CZZRD4SBL5C3V,D459BZ8Z7N1KAFGU,Infamous Inoculation,29-01-2015,9644,0
405,XZSEH1DMZTW66538,D459BZ8Z7N1KAFGU,Infamous Inoculation,30-01-2018,6613,0
406,5IQ1UVD72WWNW7IG,D459BZ8Z7N1KAFGU,Infamous Inoculation,08-08-2015,7176,0
407,S9IFPGNYEON7Q96J,D459BZ8Z7N1KAFGU,Infamous Inoculation,02-05-2014,3259,0
408,QUHOXLQG8UIRF29I,D459BZ8Z7N1KAFGU,Infamous Inoculation,23-06-2015,4319,0
409,L2H61VTR5QMK9UO0,MR6NETSKD2PSN54L,Simple-Seeming Tenure,28-02-2017,614,1
410,6N0744MCV3DD9ZJY,MR6NETSKD2PSN54L,Simple-Seeming Tenure,14-12-2015,6990,0
411,OSOX9QEY53I7U8QB,MR6NETSKD2PSN54L,Simple-Seeming Tenure,16-04-2014,6327,0
412,R622XWYISTR4FIV2,MR6NETSKD2PSN54L,Simple-Seeming Tenure,11-07-2016,1179,1
413,PSQXKK7KIDIRKDSG,MR6NETSKD2PSN54L,Simple-Seeming Tenure,07-12-2018,6895,0
414,IFEP4XHSNXSB7MHC,MR6NETSKD2PSN54L,Simple-Seeming Tenure,08-09-2017,4240,0
415,Z8PYUN4L85MEW5W4,MR6NETSKD2PSN54L,Simple-Seeming Tenure,26-07-2016,6212,1
416,8XWFE5AX3D9LX5AY,MR6NETSKD2PSN54L,Simple-Seeming Tenure,18-09-2017,1828,0
417,KHZW72ZFDVVOT5UR,MR6NETSKD2PSN54L,Simple-Seeming Tenure,05-04-2017,9719,0
418,X546I8JFNVJFE7FH,MR6NETSKD2PSN54L,Simple-Seeming Tenure,01-10-2017,5183,0
419,2H7XSZBSVIB592ZV,MR6NETSKD2PSN54L,Simple-Seeming Tenure,27-02-2014,3078,0
420,QGNCH5GG92YX9EWE,MR6NETSKD2PSN54L,Simple-Seeming Tenure,20-02-2018,2195,0
421,5TJFKUN91B5EW9ZA,MR6NETSKD2PSN54L,Simple-Seeming Tenure,21-01-2015,5916,0
422,JY3AWOX9EHWT0RBG,MR6NETSKD2PSN54L,Simple-Seeming Tenure,14-09-2018,9332,0
423,GCB5ULGM1W8A8HPR,MR6NETSKD2PSN54L,Simple-Seeming Tenure,14-12-2017,4580,1
424,8PQ7WFUV58ZCTOX3,MR6NETSKD2PSN54L,Simple-Seeming Tenure,23-10-2018,5128,0
425,24UHRMDD41R01QYL,MR6NETSKD2PSN54L,Simple-Seeming Tenure,15-08-2016,8102,0
426,XDRL00ME7N5TSMRW,MR6NETSKD2PSN54L,Simple-Seeming Tenure,15-05-2014,6702,0
427,7GKHN5LYWN5KVWBA,MR6NETSKD2PSN54L,Simple-Seeming Tenure,03-11-2018,3845,0
428,2UDNOCM41XE38JXR,MR6NETSKD2PSN54L,Simple-Seeming Tenure,01-10-2014,3274,1
429,VXKJRG95OV6O6BEP,MR6NETSKD2PSN54L,Simple-Seeming Tenure,13-09-2014,234,0
430,DVJBVSN0T8EV74YS,MR6NETSKD2PSN54L,Simple-Seeming Tenure,17-10-2016,4797,0
431,CMZRPK9A9MXHEGHV,2K2NYUSW1RL19Z2J,Genteel Facility,26-02-2017,1721,0
432,LGH6S99JUDTSQ8JI,2K2NYUSW1RL19Z2J,Genteel Facility,24-12-2016,2498,1
433,M7WU8WL957UA0UYG,2K2NYUSW1RL19Z2J,Genteel Facility,24-05-2016,3896,0
434,OLNSKQQ7LOQWGVJE,2K2NYUSW1RL19Z2J,Genteel Facility,04-05-2017,9071,0
435,8KN0EADXEF6N8VYN,2K2NYUSW1RL19Z2J,Genteel Facility,04-09-2016,6144,0
436,WZJKX79E10TY5JEC,2K2NYUSW1RL19Z2J,Genteel Facility,21-11-2018,9969,0
437,P05AEO9O2H7MKQBW,2K2NYUSW1RL19Z2J,Genteel Facility,13-01-2014,5172,0
438,HP22IFNA977222R9,2K2NYUSW1RL19Z2J,Genteel Facility,21-04-2016,9495,0
439,ARL4YVKJKVG5DYX1,2K2NYUSW1RL19Z2J,Genteel Facility,18-04-2014,7714,0
440,L5L7QKO71R26VTPK,2K2NYUSW1RL19Z2J,Genteel Facility,03-07-2016,992,0
441,J37Z63J3QEEJ55E9,2K2NYUSW1RL19Z2J,Genteel Facility,14-03-2018,4278,0
442,IK417YPT82A8QPTG,2K2NYUSW1RL19Z2J,Genteel Facility,29-04-2017,9673,0
443,63ZWJSKTVO6E3SNP,2K2NYUSW1RL19Z2J,Genteel Facility,27-04-2015,2396,0
444,1ELB8CA6R0EM8MFG,2K2NYUSW1RL19Z2J,Genteel Facility,19-09-2016,6799,0
445,ESFKC2ABVV5H3WZO,2K2NYUSW1RL19Z2J,Genteel Facility,02-03-2018,2891,1
446,2DX8F7UAK13Z4LV6,2K2NYUSW1RL19Z2J,Genteel Facility,21-12-2015,9051,0
447,3PDNFOHFGJDMWD4T,2K2NYUSW1RL19Z2J,Genteel Facility,22-11-2015,4618,0
448,IYRIG2LSW9RNTBWU,2K2NYUSW1RL19Z2J,Genteel Facility,15-02-2014,2487,0
449,GZO831W6LRMKFY43,PYAQ341Y4240ACP4,Razor-Sharp Guests,18-12-2018,7166,0
450,5QOUK1EGHK8H9ZXV,PYAQ341Y4240ACP4,Razor-Sharp Guests,30-09-2016,3659,0
451,0G7GLVQYWIDX1NYD,PYAQ341Y4240ACP4,Razor-Sharp Guests,17-03-2017,7158,0
452,8RMLBMLBV5APITJ5,PYAQ341Y4240ACP4,Razor-Sharp Guests,24-11-2014,3375,0
453,7362WJKH6JEYHMRZ,PYAQ341Y4240ACP4,Razor-Sharp Guests,11-12-2015,2504,0
454,SS6TLV5CW0888BC4,PYAQ341Y4240ACP4,Razor-Sharp Guests,01-12-2015,3246,1
455,EOFFPD2TN5EWU8C6,PYAQ341Y4240ACP4,Razor-Sharp Guests,18-09-2018,5703,0
456,GOEFOY0OCXW7IGS3,PYAQ341Y4240ACP4,Razor-Sharp Guests,11-04-2016,288,0
457,TXAS5ABHHGCBWF9L,PYAQ341Y4240ACP4,Razor-Sharp Guests,26-03-2017,2415,1
458,D2SHQ8W91NWYKMHF,PYAQ341Y4240ACP4,Razor-Sharp Guests,04-06-2014,4135,0
459,CFPS5FD26QVUKAR1,PYAQ341Y4240ACP4,Razor-Sharp Guests,17-08-2016,3215,0
460,ZBGALD4ROHQ98IW5,PYAQ341Y4240ACP4,Razor-Sharp Guests,07-08-2016,2988,0
461,QLN55HTXMMW94Q0L,PYAQ341Y4240ACP4,Razor-Sharp Guests,01-06-2017,6715,0
462,JR8LHU5RN35DQFTT,PYAQ341Y4240ACP4,Razor-Sharp Guests,03-03-2017,5614,0
463,A9VCUDIUJP5N3ZVQ,PYAQ341Y4240ACP4,Razor-Sharp Guests,12-09-2018,1232,0
464,LEL63WOC2Y9XIL0U,PYAQ341Y4240ACP4,Razor-Sharp Guests,25-10-2014,909,0
465,HYZYGMMCWDFXJB9W,PYAQ341Y4240ACP4,Razor-Sharp Guests,25-07-2015,4761,0
466,Y4MVLDNM359IICWT,PYAQ341Y4240ACP4,Razor-Sharp Guests,14-03-2018,3347,0
467,NS8LDA8MDJDWPYME,PYAQ341Y4240ACP4,Razor-Sharp Guests,21-02-2018,3831,0
468,FONZ46R36Y0UIJ37,PYAQ341Y4240ACP4,Razor-Sharp Guests,25-11-2014,3026,0
469,2IS9TX3DAKE977D7,PYAQ341Y4240ACP4,Razor-Sharp Guests,19-06-2017,6900,0
470,ICUG2WCQX1M7DY0B,PYAQ341Y4240ACP4,Razor-Sharp Guests,18-09-2017,9556,0
471,5CS2MKMX43NIMGIE,PYAQ341Y4240ACP4,Razor-Sharp Guests,12-06-2014,5043,0
472,TJH86VTC3F3X1OU3,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,21-08-2017,2202,0
473,0ZELE086OW7RD5GG,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,25-12-2017,3024,0
474,ZRN1IZ7BX1T99NSB,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,17-05-2016,3059,0
475,D6D4JEZICNC3NHUG,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,17-06-2017,1793,0
476,3ZSRFIJEMLEDJKFR,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,06-08-2014,1997,0
477,IAJV9M5D2GW55B20,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,06-05-2016,5350,0
478,1KH57PSETXEIAHFP,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,08-01-2017,1983,0
479,081O8LNCWCXNY0OI,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,17-07-2018,468,0
480,CKJ0FK7JTBQ4WUIQ,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,11-04-2017,4487,0
481,ORBCUROQMVBRWA4J,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,12-03-2018,1778,0
482,6T8BSU596DZ0DS03,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,24-08-2018,2201,0
483,7644YJQWYFEIKCUB,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,03-04-2016,4662,1
484,V5Y90ORVSK575YXY,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,18-01-2015,265,0
485,F5XNPYBBTSFJRTKW,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,20-02-2015,9780,0
486,QCOO80QPGQB867L5,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,12-08-2014,1545,0
487,CGNLJOAU6PMRGY6L,4VVOCC6ELGQAOZ7T,Serious-Minded Weld,29-11-2018,3205,0
